"","AT1G26600","AT2G17950"
"GSM131611.CEL",4.42243225340655,4.40573987266359
"GSM131612.CEL",4.4276238867517,3.82374858202098
"GSM131613.CEL",4.19405616462154,3.99216714902914
"GSM131614.CEL",4.44788003029785,3.8597627308469
"GSM131636.CEL",4.45191804537526,5.38510158444385
"GSM131637.CEL",4.57441761867671,5.48987680389894
"GSM131638.CEL",4.71476624837315,5.74923805820107
"GSM131652.CEL",4.35806948345509,4.83607843324286
"GSM131653.CEL",4.21902592936815,4.8391326697803
"GSM131654.CEL",4.19688092695158,4.70334085511944
"GSM131655.CEL",4.15756078869775,3.91890985393121
"GSM131656.CEL",4.24973878158574,4.12670954462289
"GSM131657.CEL",4.33392575150528,4.09213498176336
"GSM131658.CEL",4.41124435628186,4.0032788384359
"GSM131659.CEL",4.23559502857054,4.04454659769763
"GSM131660.CEL",4.20459781514191,3.96234610424328
"GSM390161.CEL",4.46584361741908,4.43023112006513
"GSM390162.CEL",4.60354867946848,4.76865488748171
"GSM390163.CEL",4.89046845356851,4.27164516487726
"GSM390164.CEL",4.2573037651632,5.08989807291993
"GSM390165.CEL",4.42750522740907,4.4053215679813
"GSM390166.CEL",4.71995446990441,4.17009742965797
"GSM390167.CEL",4.84807541104591,4.75260416757562
"GSM390168.CEL",5.0473484293968,4.3843736864552
"GSM391660.CEL",3.94759612587908,3.84574155553062
"GSM391661.CEL",3.98548540864128,3.83291446772741
"GSM391662.CEL",3.96851992209295,3.84614959821999
"GSM391663.CEL",4.10117798775477,3.85318294376369
"GSM391664.CEL",4.04040691788732,3.80566501912289
"GSM391665.CEL",3.99313463512204,3.85699598681639
"GSM391666.CEL",4.18718324071436,3.6059383530751
"GSM391667.CEL",3.90581696566672,3.75739834462858
"GSM143303.CEL",4.8144114746456,6.6773222002829
"GSM143304.CEL",4.94420391226378,6.70010407837527
"GSM143305.CEL",4.91119830390346,6.74055635978233
"GSM392011.CEL",4.61229327428838,6.5500629033637
"GSM392012.CEL",4.60037544970007,6.49641323382023
"GSM392013.CEL",5.1670918614249,7.05381401457726
"GSM392014.CEL",5.07656369548314,6.8171694155665
"GSM392015.CEL",5.01683851174286,7.02330921898637
"GSM392488.CEL",5.75671533028707,5.63911667205938
"GSM392489.CEL",6.36184738822472,5.58438228678462
"GSM392490.CEL",6.42350938047313,6.29537823124228
"GSM392491.CEL",5.51850952140322,5.81831909525386
"GSM392492.CEL",5.84246815235265,5.64097537393577
"GSM392493.CEL",6.66785435506473,5.28597197797835
"GSM392494.CEL",5.44302330592209,4.2266167528128
"GSM392495.CEL",5.31688531221053,4.18700654302255
"GSM392496.CEL",5.82972313293368,4.40052653609075
"GSM392497.CEL",5.90332285876156,4.12070380643239
"GSM392498.CEL",5.44247897068712,4.72675158838382
"GSM392499.CEL",4.68970054078185,4.45285066329586
"GSM392500.CEL",5.03845576148599,4.21027864068347
"GSM392501.CEL",5.28063580549923,4.49340564291462
"GSM392502.CEL",6.05475228589122,6.13841198449118
"GSM392503.CEL",6.07002080167626,4.88892042893551
"GSM392180.CEL",5.20693422490331,3.78871494416926
"GSM392263.CEL",4.43005532775296,3.76047409192202
"GSM392273.CEL",4.60146515082342,3.82701354964434
"GSM392274.CEL",4.63838993475979,3.912291787791
"GSM392275.CEL",4.47746630474234,3.60807995582057
"GSM392560.CEL",4.8953654555371,3.56037943723167
"GSM392683.CEL",5.22941892143573,3.5977106065767
"GSM392684.CEL",4.55673469705128,3.7396371908195
"GSM392685.CEL",5.14298181025225,3.74606780928827
"GSM392686.CEL",5.29983758511906,3.85525694773272
"GSM392687.CEL",4.79103594845382,3.90029347396427
"GSM392688.CEL",4.72499041488269,3.71397991211777
"GSM392689.CEL",5.43398465936296,3.79225896554421
"GSM392690.CEL",5.06455098601651,3.68414918010646
"GSM392691.CEL",4.56273073654099,3.92637366598354
"GSM392692.CEL",5.30311404128031,3.83133984416641
"GSM392693.CEL",4.9466703073882,3.77708493472372
"GSM392694.CEL",4.46582470506239,3.5742820876576
"GSM398673.CEL",4.15589067915285,4.03998805480707
"GSM398674.CEL",4.26926134170635,3.86428561707537
"GSM398675.CEL",3.94597044011957,3.90515674648619
"GSM398676.CEL",4.1412393941446,3.88006556073034
"GSM398677.CEL",4.19962839673895,3.93342476732969
"GSM398678.CEL",4.03017584485282,3.85041813667725
"GSM398679.CEL",4.03174381629768,3.91993757664745
"GSM398680.CEL",4.05834072278809,3.97832370770774
"GSM398681.CEL",3.95100489462409,3.9220348721021
"GSM398682.CEL",4.27828918108361,3.94376625082059
"GSM398683.CEL",4.14997022859004,3.89271248404325
"GSM398684.CEL",4.21961558143223,4.06915893628917
"GSM398685.CEL",4.23319291509548,4.00680800138279
"GSM398686.CEL",4.16943318104694,3.93027176626847
"GSM398687.CEL",4.06234334840973,3.89436799262419
"GSM398688.CEL",3.85066432789497,3.84830914551193
"GSM398689.CEL",4.03178123556447,4.0649877383633
"GSM398690.CEL",3.93479405616206,3.90677605788958
"GSM398691.CEL",3.99803797749686,3.97400015032123
"GSM398692.CEL",4.14103774651935,4.09503117090894
"GSM398693.CEL",3.93688937931265,3.85692332397126
"GSM398694.CEL",4.29158146315674,3.93784661233301
"GSM398695.CEL",4.08560894338651,3.95804269337478
"GSM399895.CEL",4.99711394022236,4.31106857171681
"GSM399896.CEL",4.5495194897865,4.28893067061015
"GSM399897.CEL",4.67026393177634,4.2397423905225
"GSM399898.CEL",5.04789073031977,3.72657526193357
"GSM399899.CEL",4.70483255399186,4.08619593469669
"GSM399900.CEL",5.10306510435105,4.23161380857185
"GSM399901.CEL",5.18623731176503,4.32466662992843
"GSM399902.CEL",5.22613295655522,4.17946488619668
"GSM399903.CEL",4.3750382470069,4.27630020069435
"GSM399904.CEL",4.84392633274971,4.12945187738665
"GSM399905.CEL",4.98028116687972,4.11280697522962
"GSM399906.CEL",4.91873571266093,4.0316080113565
"GSM399907.CEL",4.30072232775196,4.2961855045318
"GSM399908.CEL",4.30200093355813,4.11187211614104
"GSM399909.CEL",4.78488432503122,4.31889639465241
"GSM399910.CEL",4.78034734205028,3.8826107263111
"GSM399911.CEL",5.08575210886881,3.92775541082531
"GSM402178.CEL",4.10126078609555,3.80556096700283
"GSM402179.CEL",4.01406047841336,3.62111968028899
"GSM402180.CEL",3.93399804613064,3.6479292232467
"GSM402181.CEL",3.8933438726989,3.7495557186958
"GSM402182.CEL",3.93680957583253,3.70137023877411
"GSM402183.CEL",4.08544503765671,3.84331440410467
"GSM402184.CEL",4.34707577278134,6.96176827195494
"GSM402185.CEL",4.41836016299996,5.68930198439319
"GSM402186.CEL",4.37726765033766,6.79980513872748
"GSM402187.CEL",4.38615801826975,5.2974742031468
"GSM402188.CEL",4.16539179706484,6.88879587468431
"GSM402189.CEL",4.50317346236598,4.99522004911874
"GSM402190.CEL",4.22020245217163,6.89595140340827
"GSM402191.CEL",4.41838731041033,5.29156430433203
"GSM402170.CEL",4.32245585179855,4.14151319648723
"GSM402171.CEL",4.03070390954857,4.02627297545448
"GSM402172.CEL",4.54578289726477,4.06035062199677
"GSM402173.CEL",3.93978902397045,4.13194995516892
"GSM402174.CEL",4.55229720554992,4.0468872796703
"GSM402175.CEL",4.13179443864708,4.16136101612511
"GSM402176.CEL",4.57395643009759,3.96250425908509
"GSM402177.CEL",4.73569124700251,3.92674093509312
"GSM404351.CEL",5.09642051637968,4.00163849035977
"GSM404352.CEL",4.92093519955199,4.00289061592614
"GSM404353.CEL",4.85704407616549,3.99874350368646
"GSM404354.CEL",4.76609773993873,4.15750544021559
"GSM404355.CEL",4.66308125684661,4.04857327851462
"GSM404356.CEL",4.64977107605454,3.8916513775616
"GSM404357.CEL",4.16078955080564,4.17077624471525
"GSM407339.CEL",4.43337580557745,3.71585791502534
"GSM407340.CEL",4.27166372396041,3.88768150670362
"GSM407341.CEL",4.46085104956983,4.02703169796316
"GSM407342.CEL",4.46752901492596,4.196749290966
"GSM407343.CEL",4.14476222070912,3.90501347163329
"GSM407344.CEL",4.4358211011657,3.7346922064832
"GSM407346.CEL",4.57294863131616,4.11849927848975
"GSM407347.CEL",4.56610457766165,3.99306753276237
"GSM409671.CEL",4.33250352674973,3.78614280110508
"GSM409672.CEL",4.16140849009852,3.92236477171449
"GSM409673.CEL",4.93313266021968,3.99298028141397
"GSM409674.CEL",4.28941327280888,3.81324766915771
"GSM409675.CEL",4.35183212677686,3.77748661190893
"GSM409676.CEL",4.15589626508995,3.76660963761798
"GSM409677.CEL",4.55053219388815,3.83377198553645
"GSM409678.CEL",4.36834733560569,3.95312144838872
"GSM409679.CEL",4.3232407196823,3.992336130015
"GSM409680.CEL",4.23392867713802,3.97107119225743
"GSM409681.CEL",4.5430290973471,4.10575076510665
"GSM409682.CEL",4.24786940481625,3.74668731400394
"GSM409683.CEL",4.42520935261866,3.9773271416975
"GSM409684.CEL",4.50376615878363,3.83788272344553
"GSM409685.CEL",4.30699037348093,3.94587724258269
"GSM409686.CEL",4.56772350708674,3.99439487147302
"GSM409687.CEL",4.82523369002698,3.90348097746753
"GSM409688.CEL",4.58644553204024,4.06136950868969
"GSM413907.CEL",4.09347293659945,4.15607298292139
"GSM413908.CEL",4.14544144120687,4.26762107081656
"GSM413909.CEL",4.21051094068652,4.26673065782897
"GSM413910.CEL",4.04505699840437,4.28593857712818
"GSM413911.CEL",4.04562262583702,4.22070699016412
"GSM413912.CEL",4.30716307820585,4.4154556718485
"GSM413913.CEL",4.2150864560279,4.54684249075453
"GSM413914.CEL",4.13948159957282,4.57775526492305
"GSM414632.CEL",4.60725955336501,3.8006082286445
"GSM414633.CEL",4.6693122753194,3.64204411919654
"GSM414634.CEL",4.71621287675018,3.86949519272383
"GSM414635.CEL",4.54477746561602,3.65955181215231
"GSM414636.CEL",4.53468786239815,3.8519012570285
"GSM414637.CEL",4.38314225860164,3.93771288669131
"GSM413936.CEL",4.72782300584733,4.52424343493942
"GSM413937.CEL",4.19457541290541,4.78891124501113
"GSM413938.CEL",4.30376613477019,5.00196456823459
"GSM413939.CEL",4.11818603418526,4.40518282866394
"GSM413940.CEL",4.31346191774646,4.29717823000508
"GSM413941.CEL",4.30202751965454,4.21161588983566
"GSM413942.CEL",4.72782300584733,4.52424343493942
"GSM413943.CEL",4.84076123421607,4.50766156083957
"GSM413944.CEL",4.66955959983631,4.43695731745241
"GSM413945.CEL",4.0013598077916,4.46880868436136
"GSM413946.CEL",4.28198151108637,4.34721460329023
"GSM413947.CEL",4.10517669172963,4.26863932860883
"GSM434381.CEL",4.80883371645315,4.0055343820042
"GSM434382.CEL",5.01703016144335,3.83975567229231
"GSM434383.CEL",4.61489959361888,3.92991073587596
"GSM434384.CEL",4.74400302574687,4.03185283032795
"GSM434385.CEL",4.77698743842449,4.054759270205
"GSM434386.CEL",4.69906554562672,3.78939048723981
"GSM419025.CEL",5.16871224048136,4.0295739805449
"GSM419026.CEL",5.11654041667483,3.71198375352272
"GSM419027.CEL",4.66351953041771,3.69370753691861
"GSM419028.CEL",5.155390204494,3.73308836510457
"GSM419029.CEL",5.99521582045197,4.2777306442173
"GSM419030.CEL",5.374099701745,3.81271762926489
"GSM419031.CEL",3.98276578093115,3.75858623981011
"GSM419032.CEL",3.84534407413938,3.74159405744567
"GSM419033.CEL",3.97612161792435,3.73110572747381
"GSM419034.CEL",4.14262848224064,3.61746524345996
"GSM419035.CEL",4.07331782290461,3.83931601739295
"GSM419036.CEL",3.89863838087499,3.89625888674014
"GSM419037.CEL",4.7389257877382,3.78842774045268
"GSM419038.CEL",4.98309471820704,3.87607441287308
"GSM419039.CEL",4.93993314201698,3.80701644025679
"GSM419040.CEL",3.93886650276807,3.68371794652342
"GSM419041.CEL",3.98253397711931,3.80736047825862
"GSM419042.CEL",3.82742656428489,3.6370291190317
"GSM419043.CEL",4.79943729337202,3.74048858805408
"GSM419044.CEL",5.03739468052624,3.90883375535913
"GSM419045.CEL",5.10342154765418,3.86026392193007
"GSM419046.CEL",3.88216590952646,3.70079655243057
"GSM419047.CEL",3.93855442362732,3.82214508150052
"GSM419048.CEL",4.01769078886984,3.75101875708777
"GSM424128.CEL",4.38847635612871,4.05573164697095
"GSM424129.CEL",4.42267843509395,3.91172536727404
"GSM424130.CEL",4.43122521399785,3.89826196963944
"GSM424131.CEL",4.44751155529986,4.03239448391774
"GSM424132.CEL",4.49416710468821,4.07983058319606
"GSM424133.CEL",4.25774393076005,3.96055395686142
"GSM424134.CEL",4.36071126617477,3.96362371151609
"GSM424135.CEL",4.28605923736112,4.20793855367761
"GSM424780.CEL",4.00972151675423,3.74192643066321
"GSM424781.CEL",3.90687275976489,3.83548383827596
"GSM424782.CEL",3.9216817753012,3.82773198243675
"GSM424783.CEL",3.84201396078997,3.7079111779073
"GSM424784.CEL",3.95406856799647,3.55600947217577
"GSM424785.CEL",3.99176900475282,3.65774520026067
"GSM424786.CEL",3.97742841929399,3.63957851371566
"GSM424787.CEL",4.06228175543103,3.9126329808021
"GSM424788.CEL",3.97284041805279,3.82751809919024
"GSM424789.CEL",3.87587548375672,3.61895818544799
"GSM424790.CEL",4.11607258463223,3.74470248914289
"GSM424791.CEL",4.08439137723887,3.84120115905997
"GSM457028.CEL",4.0217317620952,3.75727165131268
"GSM457029.CEL",3.97154452055252,3.6951247712286
"GSM457030.CEL",4.0483274543484,3.76503320652229
"GSM457031.CEL",3.89225730898201,3.60321276416079
"GSM457032.CEL",4.14197226348805,3.69115306489097
"GSM457033.CEL",4.03555050709384,3.7204690935006
"GSM428912.CEL",4.53516817112903,3.74361307697507
"GSM428913.CEL",4.47323903064335,3.7097724186842
"GSM428914.CEL",4.38886927887605,3.8826588686231
"GSM428915.CEL",5.2793777449867,3.90543534524076
"GSM428916.CEL",4.66380868599315,3.76833232137645
"GSM428917.CEL",4.40409368299533,3.80781228687713
"GSM428918.CEL",4.52792745995132,3.85355911644238
"GSM428919.CEL",4.33798968531764,3.96597973433609
"GSM428920.CEL",4.55461684402603,4.2945147668108
"GSM428921.CEL",4.96530778594164,3.84903837014498
"GSM428922.CEL",4.58268587642769,3.8133148196758
"GSM428923.CEL",4.5132960555415,4.29398413336473
"GSM428925.CEL",4.21610313769102,4.11048632950049
"GSM429112.CEL",4.58794883168939,3.82460649973613
"GSM429114.CEL",4.26621601553601,3.90792782435379
"GSM429315.CEL",4.4484231118269,3.84742748119194
"GSM429316.CEL",3.9795472363242,3.8108053651429
"GSM429317.CEL",4.15903028251669,3.88971803022144
"GSM429318.CEL",4.21368739151978,4.01832242503248
"GSM429319.CEL",4.3875346994834,3.85023763469081
"GSM429320.CEL",4.19960650591453,3.9463687258011
"GSM429324.CEL",4.18074811762285,4.1683255299883
"GSM429325.CEL",4.42604235711044,4.24763153217981
"GSM429326.CEL",4.25899684203958,3.82064153661928
"GSM429327.CEL",4.90448863221927,3.91785422964763
"GSM429328.CEL",4.95281947766186,4.16365265185055
"GSM429329.CEL",4.68478134599643,4.15800371053994
"GSM429330.CEL",4.24766866511081,3.84721392082155
"GSM429331.CEL",4.10088747044046,3.87302067535521
"GSM429332.CEL",4.13719674761883,4.02438075942262
"GSM429956.CEL",4.61672211042123,3.76359672998538
"GSM429961.CEL",4.69432491764552,3.73090050319312
"GSM429980.CEL",4.68540834291208,3.79492696114124
"GSM429981.CEL",4.31813066621214,3.64279509032142
"GSM433634.CEL",4.94527329143005,5.89436504318075
"GSM433635.CEL",5.16115067297695,5.36778168510205
"GSM433636.CEL",5.0083724925424,4.95011473795874
"GSM433637.CEL",4.90424203950059,5.13636702850803
"GSM433638.CEL",5.38677780459875,5.55885752807105
"GSM433639.CEL",4.6843594750628,5.48261947710145
"GSM433640.CEL",4.63922499265272,6.07035734180056
"GSM433641.CEL",4.64888286575313,6.24926439672699
"GSM433642.CEL",4.60708528721431,5.65026534758373
"GSM433643.CEL",5.0232032218173,6.08088782527427
"GSM433644.CEL",5.05761757058603,4.9443679376247
"GSM433645.CEL",4.75984761007178,5.2060496501801
"GSM433646.CEL",4.68607841501153,3.97671677900213
"GSM433647.CEL",4.89382980693336,3.99878794970723
"GSM433648.CEL",4.80901562405207,4.81859301438048
"GSM435673.CEL",5.12645417943646,4.04155697835113
"GSM435674.CEL",5.33808032955235,4.07667162600246
"GSM435675.CEL",4.85836926269091,4.17195552890995
"GSM435676.CEL",4.90812436034625,4.05385942169849
"GSM435677.CEL",4.47880183341092,4.30292736995633
"GSM435678.CEL",4.8424756969486,4.00651418812114
"GSM435679.CEL",4.8034130280042,4.30943743310237
"GSM435680.CEL",4.46354543551336,4.14952525230555
"GSM435681.CEL",4.40922217553234,4.13551022143288
"GSM435682.CEL",4.93484686752114,4.18832733478283
"GSM435683.CEL",4.5930490310595,4.00615010084835
"GSM435684.CEL",5.02240857056126,3.99185819816329
"GSM435685.CEL",5.15049903767651,3.895366333624
"GSM435686.CEL",4.92907427260568,3.89842388565973
"GSM435687.CEL",5.14497233421043,4.08514268759079
"GSM435688.CEL",4.9066490848824,4.16379161029801
"GSM435689.CEL",4.58521363968042,3.97325246383181
"GSM435690.CEL",4.82040542456439,3.97902735255366
"GSM435691.CEL",4.80112288100134,3.99465809532142
"GSM435692.CEL",4.70364866448675,3.78244573190325
"GSM435693.CEL",5.03829714351177,3.87833178382657
"GSM435694.CEL",4.5096916588851,4.03306261872311
"GSM435695.CEL",4.81246531768685,4.16707513932158
"GSM435696.CEL",4.40264731516102,4.23032940737576
"GSM435697.CEL",4.62505023349198,4.01062784576063
"GSM435698.CEL",4.58926520190305,4.03002475344815
"GSM435699.CEL",4.74344919869335,4.09038765682274
"GSM435700.CEL",4.43324841013238,3.83205735645589
"GSM435701.CEL",4.39715258564825,4.4020246870757
"GSM435702.CEL",4.43555833567749,4.05470314488243
"GSM435703.CEL",4.30467817457885,3.90013919599081
"GSM435704.CEL",4.56214841235014,4.14028079125508
"GSM435705.CEL",4.43588912853683,4.38307858537673
"GSM435706.CEL",4.6331928804753,4.11862123790895
"GSM435707.CEL",4.60022236247823,4.40151049341969
"GSM435708.CEL",4.73348608966751,4.45907211609867
"GSM435709.CEL",4.97273891575335,3.84768583499536
"GSM435710.CEL",4.73479652559618,3.7479518710267
"GSM435711.CEL",4.98895681066548,4.25641800492813
"GSM435712.CEL",4.92849239448792,4.02011064792751
"GSM435713.CEL",4.72584138002292,3.94638444065746
"GSM435714.CEL",4.75086266924179,4.12006043887757
"GSM435715.CEL",4.62202655720986,3.92386286124643
"GSM435716.CEL",4.61749254601887,4.08525421215911
"GSM435717.CEL",4.62044382778625,3.98082645879656
"GSM435718.CEL",5.4051304336108,4.14680659998292
"GSM435719.CEL",4.88610989343088,4.0640331574299
"GSM435720.CEL",4.89147022692928,4.07765636525343
"GSM435721.CEL",4.45520747768065,4.06342550860822
"GSM435722.CEL",4.7598550145591,4.13041887435487
"GSM435723.CEL",4.6426886326848,3.94441805229981
"GSM435724.CEL",4.92497670575906,4.0692446659539
"GSM435725.CEL",4.62132298192501,4.17681915152458
"GSM435726.CEL",4.98127423669249,4.17186172376717
"GSM435727.CEL",4.34116562420602,4.28765695301537
"GSM435728.CEL",5.0815785395887,4.05591333239943
"GSM435729.CEL",4.76929929275505,4.01907077714554
"GSM435730.CEL",4.77281031783306,4.0440901839301
"GSM435731.CEL",5.25503492271078,4.05606709092694
"GSM435732.CEL",5.33811109760088,4.07239303825028
"GSM435733.CEL",4.53363253681718,4.06220588858052
"GSM435734.CEL",4.68714794078836,4.04769498521351
"GSM435735.CEL",4.72257498689454,3.83017201300937
"GSM435736.CEL",4.5004222918983,4.04531916682612
"GSM435737.CEL",4.46858070442203,4.17819981295327
"GSM435738.CEL",4.69120266629271,4.10476890355382
"GSM435739.CEL",4.63546576787574,3.9268828904212
"GSM435740.CEL",4.30754317495125,3.99050391001558
"GSM435741.CEL",4.12308154097894,4.25960268465385
"GSM435742.CEL",4.49297350395183,3.94394259943239
"GSM435743.CEL",4.53047400252994,4.14605646080725
"GSM435744.CEL",4.00843772686235,4.33904591163673
"GSM435745.CEL",4.33461007380999,4.14792530327171
"GSM435746.CEL",4.25543270172381,4.20575500274007
"GSM435747.CEL",4.19333638202922,4.06863155101605
"GSM435748.CEL",4.29112083231515,4.13652058280095
"GSM435749.CEL",4.1564154358245,4.17222156878571
"GSM435750.CEL",4.43670312660901,4.03524465488375
"GSM435751.CEL",4.4576363656322,4.12276220198236
"GSM435752.CEL",3.98377601882505,4.04607906927632
"GSM435753.CEL",4.34363460165755,4.27351939239567
"GSM435754.CEL",4.24364277521,4.2037550094396
"GSM435755.CEL",4.83536257078804,4.07456844083722
"GSM435756.CEL",4.37159074709237,4.23901045797554
"GSM435757.CEL",4.55933303864656,4.18201650775024
"GSM435758.CEL",4.32424224210121,3.91694341803432
"GSM435759.CEL",4.36223148154352,4.19926302677364
"GSM435760.CEL",4.62286684040839,4.21665134602778
"GSM435761.CEL",4.320286297658,4.21587648689855
"GSM435762.CEL",4.30144652102442,4.19573072634374
"GSM435763.CEL",4.24326875087854,4.23018340356495
"GSM435764.CEL",4.36421533835735,4.34178431664524
"GSM435765.CEL",4.34979137772173,4.01056234218081
"GSM435766.CEL",4.2716176050847,4.57179161908173
"GSM435767.CEL",4.22712535474208,4.13355570526242
"GSM435768.CEL",4.25922435935385,4.25386372383779
"GSM435769.CEL",4.69959119586958,4.03442881457827
"GSM435770.CEL",4.54842129364618,4.07580972968859
"GSM435771.CEL",4.38644061685866,4.1711051907687
"GSM435933.CEL",4.71440032721735,4.10677920146987
"GSM435934.CEL",5.02999595081999,4.17082150539734
"GSM435935.CEL",4.42735732628571,4.07604034486225
"GSM435936.CEL",4.4720347418591,4.03603079092593
"GSM435937.CEL",4.4312626706342,4.07178889452366
"GSM435938.CEL",4.53196425729805,4.19725508269197
"GSM435939.CEL",4.55336289232422,4.05843866722545
"GSM435940.CEL",4.50879213498954,4.22707385242707
"GSM435941.CEL",4.34652840684038,4.09655136621393
"GSM435942.CEL",4.81178512600276,3.97621547571024
"GSM435943.CEL",4.56769627563043,4.05058414314448
"GSM435944.CEL",4.24962790891749,4.1913526896096
"GSM435945.CEL",4.70780780442826,4.06601734518065
"GSM435946.CEL",4.78037888045352,4.03388238148455
"GSM435947.CEL",4.67698089618224,4.13791118840777
"GSM435948.CEL",5.05161968291171,4.01553453774236
"GSM435949.CEL",4.33391550506363,4.02697671126726
"GSM435950.CEL",5.04704668305178,4.07570592871065
"GSM435951.CEL",4.89917333977768,3.95175773321468
"GSM435952.CEL",4.35394827564522,4.10398202283054
"GSM435953.CEL",4.50726690626466,4.04550423334554
"GSM435954.CEL",4.63042668946473,4.06981125798654
"GSM435955.CEL",4.5387835727717,4.14739580676703
"GSM435956.CEL",4.3868686896127,4.21505412827716
"GSM435957.CEL",4.51788966552594,4.11659056928937
"GSM435958.CEL",4.37945352783507,3.99160043764194
"GSM435959.CEL",4.72024665618142,4.00902728937499
"GSM435960.CEL",4.6782364835905,4.05230995590881
"GSM435961.CEL",4.63807835701579,3.9338574756257
"GSM435962.CEL",4.49586696850845,4.05449323030961
"GSM435963.CEL",4.26925875616692,4.01633361156146
"GSM435964.CEL",4.1810787398542,4.14726621916374
"GSM435965.CEL",4.25166172712678,4.09023680923671
"GSM435966.CEL",4.63568372066544,4.06067246254897
"GSM435967.CEL",4.2475945989214,4.13951258425872
"GSM435968.CEL",4.6250821923982,4.06730090975534
"GSM435969.CEL",4.32847779284035,3.99563764989113
"GSM435970.CEL",4.07428853701006,4.11933050344867
"GSM435971.CEL",4.23816107510375,4.08935415114807
"GSM435972.CEL",4.38352806581015,3.97869266989198
"GSM435973.CEL",4.14676384019749,4.20089646934867
"GSM435974.CEL",4.60499283374079,4.13490681847005
"GSM435975.CEL",4.44530611005431,4.01857232677008
"GSM435976.CEL",4.10337747555772,4.23631540734196
"GSM435977.CEL",4.28116072560478,4.20728873779669
"GSM436174.CEL",5.63473604414889,3.94072047509269
"GSM436175.CEL",5.57342053965318,3.93229069098281
"GSM436176.CEL",5.37325494050793,3.95968784275061
"GSM436177.CEL",5.42785545561855,3.9339154604535
"GSM436178.CEL",5.34217861911012,3.85264787333799
"GSM436179.CEL",5.46700625362966,3.9969634373285
"GSM436180.CEL",5.48725245576887,3.88798576318333
"GSM436181.CEL",5.1550572909084,3.81214577561631
"GSM436182.CEL",5.10968067689705,4.01163737140026
"GSM436260.CEL",5.08611550080868,3.87168012443681
"GSM436261.CEL",5.10767026876042,4.03289510403226
"GSM436262.CEL",4.83926313256212,4.15280857095769
"GSM436263.CEL",5.16567315641979,3.83287515041281
"GSM436264.CEL",4.87311250029525,3.90400082477906
"GSM436265.CEL",5.26427217162559,3.82564620380235
"GSM436266.CEL",5.21891809715312,4.07082525908761
"GSM436267.CEL",5.0578348363545,3.94591447363712
"GSM436268.CEL",4.97679299747235,4.02792770146683
"GSM436269.CEL",5.78795982557819,4.03737668087593
"GSM436270.CEL",5.50650508713973,3.98194179929028
"GSM436271.CEL",5.06399566907342,4.02063826821772
"GSM436272.CEL",5.18731798914417,4.09568109594561
"GSM436273.CEL",5.36878040299535,3.91207555537585
"GSM436274.CEL",5.19658059582952,3.77005569644818
"GSM436275.CEL",5.13732156714779,4.04138305961926
"GSM436276.CEL",5.58915386866517,4.04594583911186
"GSM436277.CEL",5.75584511496562,4.00865310590099
"GSM436314.CEL",4.97205651356508,4.08305857486402
"GSM436315.CEL",4.76050134098484,4.18483241021151
"GSM436316.CEL",4.60351783235319,4.13022134253993
"GSM436317.CEL",4.42356140053147,3.97277242267664
"GSM436318.CEL",4.31731128381403,3.97504715566139
"GSM436319.CEL",4.09130978756331,4.33774365929993
"GSM436320.CEL",4.77200552006269,3.93203413069771
"GSM436321.CEL",4.82509374862357,3.89215163605943
"GSM436322.CEL",4.76352028782954,4.26452432334253
"GSM436323.CEL",4.34197272257315,3.94074987981663
"GSM436324.CEL",4.44640233988341,3.96744468577007
"GSM436325.CEL",4.38791514156688,4.14728572656521
"GSM436326.CEL",4.3254498179561,3.96407268328624
"GSM436329.CEL",4.40986010930058,3.99459907797608
"GSM436330.CEL",3.97642327913734,4.01708516713843
"GSM436331.CEL",4.34631348695836,4.0379668412577
"GSM439767.CEL",3.98829659008147,3.78054223365989
"GSM439768.CEL",4.10475807335733,3.85996665550262
"GSM439769.CEL",4.01048955712664,3.71142958277773
"GSM439770.CEL",3.98256827037001,3.75321014901782
"GSM439771.CEL",4.06252207551643,3.68785542410431
"GSM439772.CEL",4.07104781814912,3.91632353465685
"GSM439773.CEL",4.1368089530136,3.81157314903283
"GSM439774.CEL",4.07816975586599,3.83497178896494
"GSM439775.CEL",4.22693861791052,3.77219998509894
"GSM441062.CEL",4.89087604820134,3.74424910679293
"GSM441063.CEL",4.61576409245109,3.89866208313322
"GSM441064.CEL",4.67410079138054,3.95627115297637
"GSM441065.CEL",4.36967552435703,3.76331954899481
"GSM444737.CEL",4.47079835963125,4.41197159400094
"GSM444738.CEL",4.34315257009711,4.08274885274138
"GSM444739.CEL",4.30965562798259,4.05300388845174
"GSM444740.CEL",4.26619560791002,4.18357214726558
"GSM444741.CEL",4.21753049621562,4.12898277919716
"GSM444742.CEL",4.33855108192199,4.42395143828048
"GSM444743.CEL",4.46547996041115,4.15587275599397
"GSM444744.CEL",4.1526283170293,4.47139244399855
"GSM444745.CEL",4.47079835963125,4.41197159400094
"GSM444746.CEL",4.34315257009711,4.08274885274138
"GSM444747.CEL",4.30965562798259,4.05300388845174
"GSM444748.CEL",4.26619560791002,4.18357214726558
"GSM444749.CEL",4.17297902083775,4.2221342717913
"GSM444750.CEL",4.14765206704077,4.1359569486711
"GSM444751.CEL",4.0729780841862,4.18869881813073
"GSM444752.CEL",4.34079167165517,4.01628507106311
"GSM445710.CEL",5.66505151096778,4.00540810375387
"GSM445711.CEL",5.65818954130084,3.9741374253157
